,Year,Age,Female,Male,Total
3456,1905-1909,15,0.004117,0.003187,0.0036439999999999997
3457,1905-1909,16,0.004611,0.0037600000000000003,0.004178
3458,1905-1909,17,0.004903,0.004504,0.0047
3459,1905-1909,18,0.004958,0.005465,0.005214
3460,1905-1909,19,0.00498,0.0058920000000000005,0.005437
3461,1905-1909,20,0.005214,0.006379999999999999,0.0057929999999999995
3462,1905-1909,21,0.005679999999999999,0.006529000000000001,0.006101
3463,1905-1909,22,0.0058119999999999995,0.0062439999999999996,0.006027
3464,1905-1909,23,0.005539,0.006409999999999999,0.005973
3465,1905-1909,24,0.005606,0.006319,0.005961
3466,1905-1909,25,0.005807,0.006101,0.005953
3467,1905-1909,26,0.006007,0.006193,0.006099
3468,1905-1909,27,0.0058,0.005903,0.005850999999999999
3469,1905-1909,28,0.0060799999999999995,0.006109000000000001,0.006095000000000001
3470,1905-1909,29,0.005943,0.006324000000000001,0.006132
3471,1905-1909,30,0.0061189999999999994,0.006007,0.006064
3472,1905-1909,31,0.005826,0.00609,0.005957
3473,1905-1909,32,0.0058460000000000005,0.006071,0.005957
3474,1905-1909,33,0.006033,0.005935,0.005985
3475,1905-1909,34,0.006459,0.005682,0.006079
3476,1905-1909,35,0.0067599999999999995,0.0063100000000000005,0.006542
3477,1905-1909,36,0.006571,0.006194,0.006389
3478,1905-1909,37,0.006923,0.006381,0.006663
3479,1905-1909,38,0.007062000000000001,0.00665,0.006866
3480,1905-1909,39,0.006841,0.007398999999999999,0.007106
3481,1905-1909,40,0.006678,0.00765,0.007137
3482,1905-1909,41,0.007462999999999999,0.00797,0.007702
3483,1905-1909,42,0.00744,0.0082,0.007798
3484,1905-1909,43,0.007170999999999999,0.008309,0.0077069999999999994
3485,1905-1909,44,0.007546,0.008449,0.007969
3486,1905-1909,45,0.0075959999999999995,0.009235,0.008362
3487,1905-1909,46,0.007708,0.009829000000000001,0.008698000000000001
3488,1905-1909,47,0.008449,0.009852,0.009101999999999999
3489,1905-1909,48,0.008522,0.009609999999999999,0.009028
3490,1905-1909,49,0.00908,0.010515,0.009748
3491,1905-1909,50,0.00892,0.010844,0.009818
3492,1905-1909,51,0.009572,0.0122,0.010797
3493,1905-1909,52,0.00966,0.012620000000000001,0.011040000000000001
3494,1905-1909,53,0.010535,0.013356,0.011851
3495,1905-1909,54,0.011308,0.0146,0.012843
3496,1905-1909,55,0.012048999999999999,0.015953,0.013866
3497,1905-1909,56,0.012844999999999999,0.015722,0.014180000000000002
3498,1905-1909,57,0.013409,0.016729,0.014946000000000001
3499,1905-1909,58,0.014011000000000001,0.017844,0.015783000000000002
3500,1905-1909,59,0.015381,0.020053,0.017534
3501,1905-1909,60,0.016197,0.020927,0.018371000000000002
3502,1905-1909,61,0.017811,0.023027000000000002,0.020207
3503,1905-1909,62,0.019077,0.022982,0.020866
3504,1905-1909,63,0.021273,0.026101,0.023476
3505,1905-1909,64,0.023759,0.028454000000000004,0.025896
3506,1905-1909,65,0.025355000000000003,0.030622000000000003,0.027744
3507,1905-1909,66,0.027616,0.032277999999999994,0.029719
3508,1905-1909,67,0.030317,0.037056,0.033351
3509,1905-1909,68,0.033172,0.039507,0.036017
3510,1905-1909,69,0.036548000000000004,0.042452,0.039189
3511,1905-1909,70,0.040559,0.047628,0.043711
3512,1905-1909,71,0.045436000000000004,0.052612,0.048632
3513,1905-1909,72,0.050265,0.055277,0.052496
3514,1905-1909,73,0.056295000000000005,0.061079999999999995,0.058426
3515,1905-1909,74,0.059619000000000005,0.068366,0.06350499999999999
3516,1905-1909,75,0.069391,0.077859,0.073143
3517,1905-1909,76,0.075566,0.083873,0.079229
3518,1905-1909,77,0.08514400000000001,0.093975,0.089008
3519,1905-1909,78,0.092704,0.107099,0.098952
3520,1905-1909,79,0.10448699999999998,0.114997,0.109024
3521,1905-1909,80,0.116539,0.125425,0.120359
3522,1905-1909,81,0.126123,0.136713,0.130655
3523,1905-1909,82,0.138769,0.15787400000000001,0.146866
3524,1905-1909,83,0.15194000000000002,0.170212,0.159603
3525,1905-1909,84,0.171834,0.18548699999999999,0.177516
3526,1905-1909,85,0.183551,0.20758600000000002,0.193487
3527,1905-1909,86,0.204282,0.236983,0.21758000000000002
3528,1905-1909,87,0.23088499999999998,0.24830500000000003,0.237867
3529,1905-1909,88,0.239769,0.27052,0.251712
3530,1905-1909,89,0.273593,0.311311,0.287711
3531,1905-1909,90,0.29798,0.34122199999999997,0.31350700000000004
3532,1905-1909,91,0.308949,0.347532,0.322428
3533,1905-1909,92,0.341912,0.378676,0.354313
3534,1905-1909,93,0.37514699999999995,0.383682,0.37789
3535,1905-1909,94,0.398868,0.43915600000000005,0.411371
3536,1905-1909,95,0.426357,0.531225,0.456776
3537,1905-1909,96,0.5253760000000001,0.589372,0.5418390000000001
3538,1905-1909,97,0.52975,0.47863199999999995,0.5168699999999999
3539,1905-1909,98,0.39661,0.321429,0.375921
3540,1905-1909,99,0.45762700000000006,0.742857,0.522876
3541,1905-1909,100,0.784091,1.1052629999999999,0.8411209999999999
3542,1905-1909,101,0.6875,0.6,0.679245
3543,1905-1909,102,0.5853659999999999,0.6,0.5882350000000001
3544,1905-1909,103,1.6,0.0,0.8888889999999999
3545,1905-1909,104,0.0,0.545455,0.428571
3546,1905-1909,105,0.0,6.0,0.857143
3547,1905-1909,106,6.0,,6.0
3548,1905-1909,107,,,
3549,1905-1909,108,,,
3550,1905-1909,109,,,
3551,1905-1909,110,,,
3552,1910-1914,0,0.066544,0.083328,0.07514
3553,1910-1914,1,0.016722,0.018047999999999998,0.017399
3554,1910-1914,2,0.007611,0.008052,0.007836
3555,1910-1914,3,0.005549,0.005761,0.005657
3556,1910-1914,4,0.004639,0.004533,0.0045850000000000005
3557,1910-1914,5,0.003935,0.003747,0.003839
3558,1910-1914,6,0.0032939999999999996,0.0036340000000000005,0.003467
3559,1910-1914,7,0.003136,0.003336,0.0032380000000000004
3560,1910-1914,8,0.002822,0.0026969999999999997,0.002759
3561,1910-1914,9,0.002627,0.002731,0.00268
3562,1910-1914,10,0.0024850000000000002,0.0026850000000000003,0.0025859999999999998
3563,1910-1914,11,0.002516,0.002546,0.002532
3564,1910-1914,12,0.00267,0.002287,0.002475
3565,1910-1914,13,0.002957,0.002438,0.002693
3566,1910-1914,14,0.003396,0.002673,0.003029
3567,1910-1914,15,0.0037869999999999996,0.003011,0.003392
3568,1910-1914,16,0.004037,0.003737,0.0038840000000000003
3569,1910-1914,17,0.004222,0.004487,0.004357
3570,1910-1914,18,0.004632,0.005182,0.004911
3571,1910-1914,19,0.004809000000000001,0.0056689999999999996,0.005243
3572,1910-1914,20,0.005258,0.006334,0.005792
3573,1910-1914,21,0.004957,0.006554000000000001,0.005751
3574,1910-1914,22,0.005179,0.006318,0.0057469999999999995
3575,1910-1914,23,0.005038,0.006332,0.005681
3576,1910-1914,24,0.005409000000000001,0.006234,0.005818
3577,1910-1914,25,0.005864,0.006058,0.00596
3578,1910-1914,26,0.005442,0.0059770000000000005,0.005705
3579,1910-1914,27,0.005565,0.005571,0.005568
3580,1910-1914,28,0.0055130000000000005,0.005764,0.0056359999999999995
3581,1910-1914,29,0.005589,0.005985,0.005783
3582,1910-1914,30,0.005553,0.005992,0.005767
3583,1910-1914,31,0.005826,0.005965,0.005894
3584,1910-1914,32,0.005582999999999999,0.005908,0.005742000000000001
3585,1910-1914,33,0.0057020000000000005,0.0060539999999999995,0.005874
3586,1910-1914,34,0.005716,0.0064069999999999995,0.006053
3587,1910-1914,35,0.006085,0.006321,0.0062
3588,1910-1914,36,0.005745,0.006619,0.006171
3589,1910-1914,37,0.00619,0.006377000000000001,0.006281
3590,1910-1914,38,0.006226,0.0067079999999999996,0.00646
3591,1910-1914,39,0.006076,0.006504,0.0062829999999999995
3592,1910-1914,40,0.00688,0.006736,0.006811
3593,1910-1914,41,0.00685,0.007206999999999999,0.0070209999999999995
3594,1910-1914,42,0.006939,0.007248,0.007086
3595,1910-1914,43,0.006731,0.007948,0.007308
3596,1910-1914,44,0.007348,0.007624,0.007479
3597,1910-1914,45,0.007142,0.0082,0.007640000000000001
3598,1910-1914,46,0.007195999999999999,0.008824,0.007961
3599,1910-1914,47,0.007819,0.009420999999999999,0.008572
3600,1910-1914,48,0.007944,0.010009,0.008911
3601,1910-1914,49,0.008206,0.010361,0.009212
3602,1910-1914,50,0.009134999999999999,0.010997,0.010001999999999999
3603,1910-1914,51,0.009097,0.011408,0.010172
3604,1910-1914,52,0.009497,0.012367,0.010829
3605,1910-1914,53,0.010189,0.012883000000000002,0.011437000000000001
3606,1910-1914,54,0.011309,0.014597999999999998,0.012834
3607,1910-1914,55,0.011343,0.014649,0.012875999999999999
3608,1910-1914,56,0.011987000000000001,0.015872,0.013788
3609,1910-1914,57,0.012819,0.016401,0.014478999999999999
3610,1910-1914,58,0.013846,0.017730000000000003,0.015646
3611,1910-1914,59,0.014544,0.019541,0.016858
3612,1910-1914,60,0.016966,0.020324000000000002,0.018518
3613,1910-1914,61,0.017179,0.022359,0.019565
3614,1910-1914,62,0.019458,0.023594999999999998,0.021357
3615,1910-1914,63,0.021151,0.024748,0.0228
3616,1910-1914,64,0.021202000000000002,0.02839,0.024483
3617,1910-1914,65,0.025774000000000002,0.029981,0.027689
3618,1910-1914,66,0.027101999999999998,0.033438,0.029985
3619,1910-1914,67,0.029782,0.034796,0.032055
3620,1910-1914,68,0.033787,0.040358,0.036749000000000004
3621,1910-1914,69,0.03648,0.041863,0.038899
3622,1910-1914,70,0.040007,0.047275,0.043263
3623,1910-1914,71,0.044869,0.052698,0.048351
3624,1910-1914,72,0.049434,0.058658,0.053526
3625,1910-1914,73,0.05386900000000001,0.06302100000000001,0.057918
3626,1910-1914,74,0.059908,0.068738,0.063792
3627,1910-1914,75,0.066,0.07372999999999999,0.06938899999999999
3628,1910-1914,76,0.076669,0.084095,0.079925
3629,1910-1914,77,0.083215,0.091785,0.086963
3630,1910-1914,78,0.08923500000000001,0.101127,0.094429
3631,1910-1914,79,0.106197,0.114883,0.10997699999999999
3632,1910-1914,80,0.114149,0.123136,0.118047
3633,1910-1914,81,0.125195,0.137959,0.130689
3634,1910-1914,82,0.14005399999999998,0.147775,0.143341
3635,1910-1914,83,0.15767,0.16868699999999998,0.162329
3636,1910-1914,84,0.164338,0.180847,0.171254
3637,1910-1914,85,0.186191,0.206913,0.194746
3638,1910-1914,86,0.203965,0.225805,0.21285500000000002
3639,1910-1914,87,0.229375,0.23968299999999998,0.23351999999999998
3640,1910-1914,88,0.244035,0.268461,0.253759
3641,1910-1914,89,0.270057,0.286619,0.276577
3642,1910-1914,90,0.28159,0.329866,0.30019
3643,1910-1914,91,0.32413200000000003,0.352744,0.334782
3644,1910-1914,92,0.340552,0.380046,0.354689
3645,1910-1914,93,0.371653,0.379868,0.374528
3646,1910-1914,94,0.416058,0.423729,0.41871099999999994
3647,1910-1914,95,0.444387,0.5481729999999999,0.477538
3648,1910-1914,96,0.46988,0.568421,0.49847299999999994
3649,1910-1914,97,0.476117,0.6085189999999999,0.512563
3650,1910-1914,98,0.6153850000000001,0.50365,0.586338
3651,1910-1914,99,0.503401,0.561404,0.519608
3652,1910-1914,100,0.41155200000000003,1.333333,0.582353
3653,1910-1914,101,0.780822,0.315789,0.727273
3654,1910-1914,102,0.591549,0.545455,0.5853659999999999
3655,1910-1914,103,0.666667,6.0,0.810811
3656,1910-1914,104,0.0,,0.0
3657,1910-1914,105,0.461538,,0.461538
3658,1910-1914,106,1.5,,1.5
3659,1910-1914,107,,,
3660,1910-1914,108,,,
3661,1910-1914,109,,,
3662,1910-1914,110,,,
3663,1915-1919,0,0.063046,0.07950399999999999,0.071466
3664,1915-1919,1,0.016607,0.018008,0.017322
3665,1915-1919,2,0.008655,0.008681,0.008668
3666,1915-1919,3,0.006418999999999999,0.006744,0.0065840000000000004
3667,1915-1919,4,0.0056170000000000005,0.005646,0.005632
3668,1915-1919,5,0.004391,0.0046,0.004497999999999999
3669,1915-1919,6,0.003994,0.004162,0.004079999999999999
3670,1915-1919,7,0.0036799999999999997,0.0038420000000000004,0.0037630000000000003
3671,1915-1919,8,0.003464,0.0034240000000000004,0.0034439999999999996
3672,1915-1919,9,0.0031309999999999997,0.003071,0.0031
3673,1915-1919,10,0.0030510000000000003,0.003104,0.003078
3674,1915-1919,11,0.0032270000000000003,0.003012,0.003118
3675,1915-1919,12,0.003094,0.002849,0.00297
3676,1915-1919,13,0.003654,0.002852,0.003246
3677,1915-1919,14,0.004,0.003252,0.003619
3678,1915-1919,15,0.004656,0.003747,0.004194
3679,1915-1919,16,0.005529,0.004627,0.005071
3680,1915-1919,17,0.006013,0.005567,0.005786
3681,1915-1919,18,0.00626,0.007486,0.006884
3682,1915-1919,19,0.006729000000000001,0.007864,0.007304000000000001
3683,1915-1919,20,0.006821,0.010106,0.008482
3684,1915-1919,21,0.0070090000000000005,0.009643,0.008336
3685,1915-1919,22,0.006983,0.009453,0.008223000000000001
3686,1915-1919,23,0.00757,0.009256,0.008413
3687,1915-1919,24,0.00759,0.009419,0.008499
3688,1915-1919,25,0.007898,0.009766,0.008820999999999999
3689,1915-1919,26,0.008023,0.009044,0.008526
3690,1915-1919,27,0.0076879999999999995,0.00962,0.008634999999999999
3691,1915-1919,28,0.007843000000000001,0.009231,0.008520999999999999
3692,1915-1919,29,0.007594,0.008503,0.008038
3693,1915-1919,30,0.0077269999999999995,0.008671,0.008187
3694,1915-1919,31,0.007683,0.008373,0.008019
3695,1915-1919,32,0.007531,0.0085,0.008002
3696,1915-1919,33,0.0077659999999999995,0.008296,0.008024
3697,1915-1919,34,0.007240000000000001,0.008212,0.007712
3698,1915-1919,35,0.007294,0.007962,0.007618000000000001
3699,1915-1919,36,0.007468000000000001,0.007886,0.007670999999999999
3700,1915-1919,37,0.007397,0.007586,0.007489
3701,1915-1919,38,0.006873000000000001,0.00742,0.007137999999999999
3702,1915-1919,39,0.007495999999999999,0.007867,0.0076760000000000005
3703,1915-1919,40,0.0073560000000000006,0.007248999999999999,0.007304000000000001
3704,1915-1919,41,0.007812999999999999,0.007551,0.007686
3705,1915-1919,42,0.007645,0.008015000000000001,0.007824
3706,1915-1919,43,0.00774,0.008429,0.008073
3707,1915-1919,44,0.007797,0.008628,0.008198
3708,1915-1919,45,0.0077659999999999995,0.009013,0.008365000000000001
3709,1915-1919,46,0.008451,0.008836,0.008634999999999999
3710,1915-1919,47,0.008053,0.009646,0.008809
3711,1915-1919,48,0.008623,0.010287000000000001,0.00941
3712,1915-1919,49,0.008561,0.009502,0.009004
3713,1915-1919,50,0.009364,0.010275,0.009791
3714,1915-1919,51,0.009519,0.011217,0.010314
3715,1915-1919,52,0.010067,0.012221,0.011075
3716,1915-1919,53,0.010715,0.012872999999999999,0.011720999999999999
3717,1915-1919,54,0.011683,0.013913,0.012718
3718,1915-1919,55,0.01205,0.014022,0.012962999999999999
3719,1915-1919,56,0.013236000000000001,0.015393,0.014233
3720,1915-1919,57,0.013262999999999999,0.017209000000000002,0.015081
3721,1915-1919,58,0.014769999999999998,0.017406,0.015982
3722,1915-1919,59,0.015580000000000002,0.019686000000000002,0.017466
3723,1915-1919,60,0.016834000000000002,0.020625,0.018575
3724,1915-1919,61,0.018606,0.02194,0.020135
3725,1915-1919,62,0.019732,0.023352,0.021391
3726,1915-1919,63,0.021417,0.025144999999999997,0.023127
3727,1915-1919,64,0.023035,0.028881999999999998,0.025713999999999997
3728,1915-1919,65,0.024984,0.030931,0.027699
3729,1915-1919,66,0.028564999999999997,0.033757,0.030927
3730,1915-1919,67,0.031134,0.036007,0.033346
3731,1915-1919,68,0.033774,0.040122000000000005,0.036648
3732,1915-1919,69,0.037575,0.043194,0.040106
3733,1915-1919,70,0.043161,0.048264,0.045452
3734,1915-1919,71,0.047613,0.052572,0.049837
3735,1915-1919,72,0.050829,0.056329,0.053285
3736,1915-1919,73,0.057107000000000005,0.064376,0.060330999999999996
3737,1915-1919,74,0.065568,0.070627,0.067802
3738,1915-1919,75,0.069649,0.078657,0.073604
3739,1915-1919,76,0.07647000000000001,0.087781,0.08139500000000001
3740,1915-1919,77,0.086078,0.095399,0.090124
3741,1915-1919,78,0.092386,0.10712100000000001,0.098739
3742,1915-1919,79,0.103467,0.11565999999999999,0.108688
3743,1915-1919,80,0.11402899999999999,0.12501199999999998,0.11872200000000001
3744,1915-1919,81,0.130178,0.144017,0.13608499999999998
3745,1915-1919,82,0.138817,0.156588,0.14638299999999999
3746,1915-1919,83,0.152721,0.169578,0.15983499999999998
3747,1915-1919,84,0.169329,0.19233599999999998,0.17896099999999998
3748,1915-1919,85,0.189327,0.2111,0.19833800000000001
3749,1915-1919,86,0.20133199999999998,0.223394,0.21031100000000003
3750,1915-1919,87,0.23098000000000002,0.258106,0.24186300000000002
3751,1915-1919,88,0.250473,0.28165,0.262818
3752,1915-1919,89,0.264959,0.297636,0.277725
3753,1915-1919,90,0.292877,0.329371,0.30682800000000005
3754,1915-1919,91,0.306229,0.34460799999999997,0.320413
3755,1915-1919,92,0.345331,0.390752,0.36175100000000004
3756,1915-1919,93,0.371557,0.419784,0.388329
3757,1915-1919,94,0.37595100000000004,0.457171,0.403361
3758,1915-1919,95,0.469075,0.49305,0.477059
3759,1915-1919,96,0.515324,0.491253,0.507202
3760,1915-1919,97,0.44526899999999997,0.647368,0.509886
3761,1915-1919,98,0.527687,0.558511,0.536623
3762,1915-1919,99,0.46988,0.689655,0.526786
3763,1915-1919,100,0.686347,1.015385,0.75
3764,1915-1919,101,0.6617649999999999,0.9375,0.714286
3765,1915-1919,102,0.461538,2.571429,0.666667
3766,1915-1919,103,0.833333,,0.833333
3767,1915-1919,104,1.6,,1.6
3768,1915-1919,105,6.0,,6.0
3769,1915-1919,106,3.0,,3.0
3770,1915-1919,107,,,
3771,1915-1919,108,,,
3772,1915-1919,109,,,
3773,1915-1919,110,,,
3774,1920-1924,0,0.055265999999999996,0.071149,0.063399
3775,1920-1924,1,0.011067,0.013151,0.012131
3776,1920-1924,2,0.005484,0.00575,0.00562
3777,1920-1924,3,0.003691,0.004032,0.003865
3778,1920-1924,4,0.0032909999999999997,0.0036659999999999996,0.003482
3779,1920-1924,5,0.002699,0.002654,0.002676
3780,1920-1924,6,0.0025210000000000002,0.0025960000000000002,0.002559
3781,1920-1924,7,0.00228,0.002366,0.0023239999999999997
3782,1920-1924,8,0.002094,0.002114,0.002104
3783,1920-1924,9,0.002191,0.002071,0.00213
3784,1920-1924,10,0.001811,0.002054,0.001935
3785,1920-1924,11,0.001978,0.0021,0.0020399999999999997
3786,1920-1924,12,0.002017,0.0019089999999999999,0.001962
3787,1920-1924,13,0.002239,0.001939,0.002085
3788,1920-1924,14,0.002611,0.002059,0.00233
3789,1920-1924,15,0.0028420000000000003,0.002502,0.002669
3790,1920-1924,16,0.003331,0.00312,0.0032229999999999997
3791,1920-1924,17,0.0036799999999999997,0.003954999999999999,0.0038200000000000005
3792,1920-1924,18,0.003853,0.004145,0.004001
3793,1920-1924,19,0.004072999999999999,0.004729,0.004404
3794,1920-1924,20,0.0040149999999999995,0.005696,0.004866
3795,1920-1924,21,0.004459,0.005907,0.0051920000000000004
3796,1920-1924,22,0.0045,0.005247,0.004877
3797,1920-1924,23,0.004568,0.005099,0.004835
3798,1920-1924,24,0.004479,0.005225,0.0048530000000000005
3799,1920-1924,25,0.0046,0.00509,0.004845
3800,1920-1924,26,0.004502,0.005229999999999999,0.004864
3801,1920-1924,27,0.004654999999999999,0.004913,0.004782
3802,1920-1924,28,0.004463,0.004915,0.004685
3803,1920-1924,29,0.004539,0.004875,0.004703
3804,1920-1924,30,0.004413,0.0048920000000000005,0.004646
3805,1920-1924,31,0.0047,0.004829,0.004762
3806,1920-1924,32,0.004546,0.004804,0.004671
3807,1920-1924,33,0.004822,0.005156,0.004984000000000001
3808,1920-1924,34,0.004952000000000001,0.004961999999999999,0.004957
3809,1920-1924,35,0.005029,0.005129,0.005078
3810,1920-1924,36,0.004954,0.004845,0.004901
3811,1920-1924,37,0.005038,0.004964,0.005002
3812,1920-1924,38,0.00521,0.00528,0.0052439999999999995
3813,1920-1924,39,0.005472,0.005456,0.005464
3814,1920-1924,40,0.005809,0.00558,0.005698
3815,1920-1924,41,0.005816,0.005638000000000001,0.00573
3816,1920-1924,42,0.005697,0.0060409999999999995,0.005864
3817,1920-1924,43,0.005974,0.006326,0.006145
3818,1920-1924,44,0.006375,0.006256,0.0063170000000000006
3819,1920-1924,45,0.006224,0.0065450000000000005,0.006379999999999999
3820,1920-1924,46,0.006657,0.007122,0.006883
3821,1920-1924,47,0.006626999999999999,0.007268999999999999,0.006939
3822,1920-1924,48,0.007464,0.007859999999999999,0.0076560000000000005
3823,1920-1924,49,0.008065000000000001,0.008797,0.008418
3824,1920-1924,50,0.008438,0.009053,0.008734
3825,1920-1924,51,0.008515,0.009255,0.008869
3826,1920-1924,52,0.008794,0.010414,0.009564
3827,1920-1924,53,0.009387000000000001,0.010709,0.010011
3828,1920-1924,54,0.010348,0.01214,0.011191
3829,1920-1924,55,0.011248000000000001,0.012908000000000001,0.012025
3830,1920-1924,56,0.011152,0.013603,0.012297
